,Price to nearest 200,Neighbourhood,Latitude,Longitude
18221,800.0,Vesterbro,55.666843584140395,12.543265590025088
18222,600.0,Vesterbro,55.67248445723217,12.562462461275851
18224,600.0,Vesterbro,55.665866164221256,12.546635787980303
18226,600.0,,55.672753051921816,12.55925100719396
18230,800.0,Vesterbro,55.66197992243596,12.564765349926176
18231,800.0,Vesterbro,55.67138638115474,12.558235351573147
18232,800.0,Vesterbro,55.66993837028079,12.543650822919009
18235,200.0,Vesterbro,55.667295462986004,12.554017099111615
18238,200.0,Amagerbro,55.66591471039137,12.612796543207164
18239,800.0,Amager Øst,55.66061048381258,12.613912704414725
18240,200.0,Amager Øst,55.649992673649606,12.619549652887775
18241,400.0,Amager Øst,55.643876405486964,12.618285126305663
18243,400.0,Amagerbro,55.6617330864939,12.615716114671669
18247,800.0,Frederiksberg,55.67314596540595,12.542190034486875
18248,600.0,Frederiksberg,55.686199374472,12.539992031433522
18250,600.0,Frederiksberg,55.68361539051547,12.530395107123544
18251,800.0,Frederiksberg,55.6775522466351,12.521051485203529
18252,800.0,Frederiksberg,55.6883306333949,12.539334601640501
18254,800.0,Frederiksberg,55.68071509350185,12.522484362491145
18256,400.0,Frederiksberg,55.69659232794695,12.535102618012226
18260,600.0,Brønshøj,55.702516685577535,12.510243296218526
18263,400.0,Brønshøj,55.70622382775328,12.509032630126073
18265,200.0,,55.701483948116426,12.496919729080709
18272,200.0,,55.684468543932326,12.615908451050634
18273,600.0,,55.69207541751907,12.576707440737493
18274,800.0,Nyboder,55.68882096308691,12.590636914213949
18275,400.0,Christianshavn,55.67115710368447,12.592155878294985
18276,800.0,Indre By,55.67893385907023,12.574336655714884
18280,800.0,Christianshavn,55.67642106402237,12.59870868230218
18281,800.0,Indre By,55.68727274821939,12.58499554265942
18282,600.0,,55.69446510904132,12.589283079726648
18283,600.0,Indre By,55.67882471285203,12.570196735258277
18284,800.0,,55.67858215143505,12.575765366185212
18291,200.0,Nørrebro,55.699743772705354,12.546487465355813
18292,800.0,Nørrebro,55.69103123938609,12.561708799703947
18296,600.0,Nørrebro,55.69172590602168,12.539624132849871
18297,600.0,Nørrebro,55.69098180802783,12.557126812096007
18299,600.0,Nørrebro,55.696847881771056,12.555410842303386
18300,400.0,Nørrebro,55.68993433918396,12.562137470392747
18302,400.0,Nørrebro,55.69497334603889,12.544486779096935
18304,800.0,Nørrebro,55.693940747949284,12.5562503910449
18305,400.0,Nørrebro,55.69592181899745,12.543989149158126
18306,600.0,Nørrebro,55.697679330751114,12.545821430247026
18307,1000.0,Nørrebro,55.686342585016355,12.561494200982056
18309,200.0,,55.69095717721696,12.557239189083862
18310,800.0,Nørrebro,55.69134764075829,12.544502008405663
18311,400.0,Nørrebro,55.69180605946153,12.557209106155277
18312,800.0,Nørrebro,55.69581838162865,12.557301597315677
18314,200.0,Nørrebro,55.7008247829002,12.556761258086874
18315,800.0,,55.69321477102294,12.560995639586695
18316,800.0,Nørrebro,55.689255239399394,12.564738656435654
18317,800.0,,55.693327925026146,12.555468342360394
18321,600.0,,55.69265659681738,12.560516834796324
18325,600.0,Vesterbro,55.664688219792616,12.539363909236085
18327,800.0,Vesterbro,55.650033116359815,12.526597489587855
18331,1000.0,,55.664560082695644,12.574751804868786
18332,1000.0,Amager Vest,55.62345529631156,12.572455222324814
18333,200.0,Amager Vest,55.65827919151509,12.602917945308027
18334,600.0,Islands Brygge,55.66056255962195,12.571300153725135
